,v_ego,line_left,line_right,d_target,v_target,act_lon_ego,act_lat_ego,line_left_target,line_right_target,act_lon_target,act_lat_target
5.32,27.969011654884323,1.5656113174269526,-1.5090161593430624,38.16177021385493,22.369592834218288,d,fl,2.570382749988041,-0.5042447267819743,c,li
5.33,28.00803238647056,1.57250602515194,-1.4486190784535105,38.028039511608405,22.3088699305309,d,fl,2.553953925364291,-0.46717117824115983,c,li
5.34,27.945831869916987,1.5766829789469203,-1.4441398181961367,37.98275636558281,22.282737857330357,d,fl,2.4834080508277205,-0.5374147463153364,c,li
5.3500000000000005,27.872423924330047,1.5515051402626807,-1.4833084534332612,37.94937214968125,22.262123626264323,d,fl,2.463384978531423,-0.571428615164519,c,li
5.36,27.926315864715065,1.5595895405871514,-1.470052951340361,37.698795238775,22.28648201573563,d,fl,2.442435403959604,-0.5872070879679082,c,li
5.37,27.936454604100774,1.6552077590440268,-1.4055556483035676,37.77815260813103,22.236587477809984,d,fl,2.52953466871653,-0.5312287386310643,c,li
5.38,27.91542806476863,1.4741002439884838,-1.3726337355920966,37.70939007297584,22.32180268141958,d,fl,2.3014343952792005,-0.5452995843013798,c,li
5.39,27.807775659777594,1.497907483933116,-1.468116724166149,37.74022060895619,22.310297436835203,d,fl,2.333012286127558,-0.633011921971707,c,li
5.4,27.827971695222175,1.5004362182509472,-1.45377391923871,37.585754190544215,22.242565887740614,d,fl,2.225495976682114,-0.7287141608075434,c,li
5.41,27.75943276248411,1.502405686853799,-1.3236219772491036,37.56017140449069,22.319522739413056,d,fl,2.217390992728725,-0.6086366713741775,c,li
5.42,27.76495782873151,1.4920113679404274,-1.4428526216369306,37.291218590570175,22.395700787113903,d,fl,2.2448816584954017,-0.6899823310819565,c,li
5.43,27.8286966056894,1.508013387979282,-1.3766376083840635,37.03614080210785,22.245212293760297,d,fl,2.1926752504352436,-0.6919757459281021,c,li
5.44,27.82050027123433,1.5012004524088738,-1.447227745902729,36.980103605970925,22.23442246754375,d,fl,2.168573851981043,-0.7798543463305597,c,li
5.45,27.779755546720406,1.3918932828624218,-1.5334386229181989,36.92461654600291,22.238480538869982,d,fl,2.1168207161925707,-0.8085111895880498,c,li
5.46,27.878058419452305,1.4888384492268238,-1.4377527714405571,36.88514260803994,22.273575770966865,d,fl,2.1575640419791062,-0.7690271786882746,c,li
5.47,27.696500048167554,1.5175457341911271,-1.4754801366828743,36.78571131020405,22.258885120274556,d,fl,2.0876528728363466,-0.9053729980376547,c,li
5.48,27.791543046094844,1.566764111328503,-1.4438099683789458,36.83266268444601,22.213838059094837,d,fl,2.14811606631236,-0.8624580133950889,c,li
5.49,27.675195602204163,1.5861192519094507,-1.5447170359456437,36.95358374545851,22.228809520650284,d,fl,2.1915453134269813,-0.9392909744281132,c,li
5.5,27.740091070915597,1.5050952023314246,-1.5258815519251734,36.838337692931745,22.254283137371164,d,fl,2.0535030434450467,-0.9774737108115512,c,li
5.51,27.706917176004897,1.4877562686283365,-1.5034066749377781,36.62206179678634,22.228014175072666,d,fl,2.0529391070828993,-0.9382238364832153,c,li
5.5200000000000005,27.79818317046034,1.5008829511543575,-1.4085707310968736,36.64084464006241,22.130173326973505,d,fl,2.076419128712035,-0.8330345535391962,c,li
5.53,27.780546800129727,1.5322706800444235,-1.3992949469039693,36.652803116687714,22.17327754387532,d,fl,2.1541120747432085,-0.7774535522051843,c,li
5.54,27.762858210161387,1.5407073839847958,-1.4027779030313925,36.46875274885727,22.161448699030576,d,fl,2.13705092583556,-0.8064343611806283,c,li
5.55,27.729505758034563,1.576280627883855,-1.4031984251462912,36.362699163852746,22.20785881836405,d,fl,2.0982565614115476,-0.8812224916185989,c,li
5.5600000000000005,27.64917460084371,1.5691828206073382,-1.4807723680204186,36.39987147259102,22.207826250312678,d,fl,2.0091921386688716,-1.0407630499588851,c,li
5.57,27.683319231316656,1.5384027809384728,-1.4949562617223433,36.279865243430876,22.229360647447322,d,fl,1.9078752696309287,-1.1254837730298874,c,li
5.58,27.682777102082124,1.5762203247698505,-1.566902581031415,36.09077977004894,22.184825139234935,d,fl,1.9394328927403324,-1.2036900130609332,c,li
5.59,27.798230355498763,1.5548096930157527,-1.5214045337999311,36.16881393478207,22.24944812471167,d,fl,1.9229069672865948,-1.153307259529089,c,li
5.6000000000000005,27.780707281635824,1.6229856413316441,-1.498719718280355,36.18704300184321,22.331414593302714,d,fl,2.1326254093337504,-0.9890799502782488,c,li
5.61,27.77706448665403,1.644985475385899,-1.4306102892446577,35.948954306708494,22.345363361581406,d,fl,2.199046713151152,-0.8765490514794048,c,li
5.62,27.650451447834524,1.5820098326354821,-1.426438892863075,35.931233951489055,22.26152203950516,d,fl,2.171386499889995,-0.837062225608562,c,li
5.63,27.547202876473087,1.583384395148708,-1.4654883877655966,35.994231479688594,22.2097905624407,d,fl,1.9461748505095147,-1.10269793240479,c,li
5.64,27.548593708285708,1.530297004590417,-1.5067935254159757,35.93827442752431,22.212160634333987,d,fl,1.9042756172994757,-1.132814912706917,c,li
5.65,27.520473859768966,1.5548120343228728,-1.5021984760695992,36.03701813496389,22.116210570321847,d,fl,1.879752400322025,-1.1772581100704471,c,li
5.66,27.6443685306557,1.4772159961562634,-1.510292588355735,35.878156341827186,22.14941097640349,d,fl,1.82385809466408,-1.1636504898479183,c,li
5.67,27.6188656068409,1.4739936446434285,-1.4617485403907005,35.84918794854756,22.15156875016876,d,fl,1.8855265999905515,-1.0502155850435775,c,li
5.68,27.68330466591801,1.4871257977127184,-1.4229453875250415,35.73448807462703,22.119004272208663,d,fl,1.809062713484469,-1.1010084717532909,c,li
5.69,27.72953432406309,1.635833571827321,-1.417767603063561,35.80270505956628,22.076379387078074,d,fl,2.0014593676351886,-1.0521418072556934,c,li
5.7,27.67943790356257,1.556627063483104,-1.3531873250902777,35.746844304839186,22.01836207654128,d,fl,1.9281536205915093,-0.9816607679818725,c,li
5.71,27.619648043108885,1.578969581724252,-1.3908864702058774,35.708377599365726,22.016901011111553,d,fl,1.9433133402712963,-1.0265427116588333,c,li
5.72,27.584530667588584,1.5635236690727619,-1.4119234188400933,35.71514560017872,22.042475119613268,d,fl,1.8284958918069512,-1.146951196105904,c,li
5.73,27.611418495444564,1.605864361171777,-1.5112476107877317,35.61505015795626,22.040735211923913,d,fl,1.8963272652936152,-1.2207847066658937,c,li
5.74,27.621138079629503,1.5822235936690752,-1.4576256382386428,35.39348092833198,22.103401681855583,d,fl,1.8981997191114641,-1.1416495127962538,c,li
5.75,27.572520143617893,1.540524888354123,-1.3974926887707522,35.35922681923261,22.19328554878198,d,fl,1.8111786152450005,-1.1268389618798746,c,li
5.76,27.5590601931778,1.4804882800131642,-1.5172177914040215,35.15668423514417,22.172818411157007,d,fl,1.7232411476471838,-1.2744649237700019,c,li
5.7700000000000005,27.591796779187636,1.6170851670534723,-1.4437472303404804,35.21273764923228,22.20351192057678,d,fl,1.9601724411059198,-1.100659956288033,c,li
5.78,27.566240601921134,1.5859402295223886,-1.4972580703388856,35.19222166504124,22.226529058384394,d,fl,1.9072019052214315,-1.1759963946398426,c,li
5.79,27.560448447658352,1.6242383598891488,-1.5111092699026782,35.21581018230008,22.238124514381422,d,fl,1.9925773707514818,-1.1427702590403452,c,li
5.8,27.47761803895524,1.6473125653346123,-1.3843351237020058,35.0805846031318,22.13161284544234,d,fl,1.836493601164743,-1.1951540878718752,c,li
5.8100000000000005,27.386617195818026,1.6052806234343464,-1.5036376520586474,35.07340873194984,22.127674499709453,d,fl,1.811580279401174,-1.2973379960918199,c,li
5.82,27.31811228438865,1.5236681703946187,-1.481908462692926,34.91786019796744,22.094139214289623,d,fl,1.8178072185064056,-1.187769414581139,c,li
5.83,27.384773311958725,1.5698635791216162,-1.5084702411581887,34.69079569076577,22.156110878620925,d,fl,1.863696122981397,-1.2146376972984079,c,li
5.84,27.305270299623906,1.5678877290449444,-1.4707520373055025,34.452579231729885,22.15689141566268,d,fl,1.8030370911182079,-1.235602675232239,c,li
5.8500000000000005,27.288423812436235,1.550179519171839,-1.4516595138868544,34.48107245425545,22.066452384797202,d,fl,1.7923091937175981,-1.2095298393410954,c,li
5.86,27.380454667529687,1.6333146226326243,-1.5163713023891432,34.571619605184814,22.078461174328513,d,fl,1.8849038800189477,-1.2647820450028198,c,li
5.87,27.469032095098413,1.6010709806415555,-1.5073856955452831,34.603409182679506,22.05919377164119,d,fl,1.904490832592688,-1.2039658435941507,c,li
5.88,27.314197342763073,1.6273460091381755,-1.533397034345525,34.74593391313335,22.07059016768872,d,fl,1.8463736586485096,-1.314369384835191,c,li
5.89,27.326705648100656,1.589126842721214,-1.6132504612915974,34.644845181245316,22.034083666627556,d,fl,1.878565313600384,-1.3238119904124277,c,li
5.9,27.29599287088341,1.4913856080421484,-1.6089362498105002,34.618198100559844,22.00496987151523,d,fl,1.6616408841956005,-1.438680973657048,c,li
5.91,27.291683852961963,1.4908701228534287,-1.6509341873229322,34.58065156560889,22.011422007402395,d,fl,1.6713059555626826,-1.4704983546136783,c,li
5.92,27.269801452156752,1.4108831045282328,-1.578380895175425,34.48172764101388,22.05623483538293,d,fl,1.566066675993471,-1.423197323710187,c,li
5.93,27.291095334607505,1.515129602743326,-1.4514140278709187,34.309286200375105,22.007137220444314,d,fl,1.7059469156385465,-1.2605967149756983,c,li
5.94,27.188554301462442,1.4791023280190365,-1.3579203785946403,34.37729184982701,22.055781267222745,d,fl,1.68983998886523,-1.1471827177484468,c,li
5.95,27.241546827159016,1.4822455316295675,-1.424286249733985,34.38789535791768,22.02396832730286,d,fl,1.7487191538215945,-1.157812627541958,c,li
5.96,27.17660577687606,1.5176791458153776,-1.3762861362871173,34.39644967493759,22.0089992094462,d,fl,1.7353869394827086,-1.1585783426197862,c,li
5.97,27.21683864930266,1.4399776847438557,-1.3792681781397256,34.475922435587044,22.060545172100568,d,fl,1.7536389630360976,-1.065606899847484,c,li
5.98,27.260994939718437,1.459094970305962,-1.365206821453748,34.64441212666395,22.063331501617927,d,fl,1.7329582132540895,-1.0913435785056205,c,li
5.99,27.210721701357123,1.559077814908219,-1.437258522362744,34.629948429522386,22.05884329324481,d,fl,1.7540154148535367,-1.2423209224174263,c,li
6.0,27.16415213100319,1.5668784073435753,-1.4204943714502372,34.54943368261422,22.04153049530355,d,fl,1.7879611048917423,-1.1994116739020702,c,li
6.01,27.17202803550065,1.5391072010992624,-1.5116788212694172,34.30839652906792,21.986285027568538,d,fl,1.7114440550966976,-1.339341967271982,c,li
6.0200000000000005,27.082509957587874,1.4797815288579255,-1.492866463211237,34.2451290684093,22.029437937368982,d,fl,1.6638316752371431,-1.3088163168320193,c,li
6.03,27.169379021615622,1.449301473700817,-1.447817819765949,34.021452615390565,21.963791208363904,d,fl,1.6768066591378734,-1.2203126343288926,c,li
6.04,27.18030873465391,1.4934636939150738,-1.4456901421448944,33.99410193471038,22.051846381722733,d,fl,1.7400404595295365,-1.1991133765304318,c,li
6.05,27.137636669818466,1.5590522624455398,-1.48398523996394,34.07782805308486,22.06858883091173,d,fl,1.7846478006982534,-1.2583897017112264,c,li
6.0600000000000005,27.087718289262146,1.6250688330054877,-1.4869773281463696,34.10022926723728,22.033161795892216,d,fl,1.6597140944410933,-1.452332066710764,c,li
6.07,26.99296723522476,1.5983190438154256,-1.445749095459215,33.889531487992684,22.004557456570286,d,fl,1.638993394721613,-1.4050747445530274,c,li
6.08,26.961558899042167,1.5757674467473533,-1.4792355598226923,33.93582846862764,21.968170979082668,d,fl,1.663680439839872,-1.3913225667301736,c,li
6.09,27.04908986554815,1.5099699241238076,-1.5443042901696447,33.790416170334204,22.042573859985833,d,fl,1.633238509194475,-1.4210357050989773,c,li
6.1000000000000005,27.03700582952194,1.511811155717595,-1.522394418717987,33.73970859825856,22.087215335628265,d,fl,1.5756392767144145,-1.4585662977211675,c,li
6.11,26.947287730142275,1.4501785061829329,-1.4313209646485148,33.609789317050975,22.02884939020981,d,fl,1.5540301342683065,-1.3274693365631411,c,li
6.12,26.859170018864596,1.4202557196353804,-1.4402311692812715,33.58945648904196,21.96066691884962,d,fl,1.563351501273783,-1.2971353876428688,c,li
6.13,26.76433673852153,1.4435391416289989,-1.4214895440093978,33.623720214396734,22.05275133665682,d,fl,1.6147237637441876,-1.250304921894209,c,li
6.140000000000001,26.784797277908048,1.443881550672407,-1.3457813146817283,33.63577866266018,22.08768413351305,d,fl,1.5917251362123765,-1.1979377291417588,c,li
6.15,26.850443733866335,1.426026903062448,-1.4230197841866932,33.59775021213244,22.14004393274292,d,fl,1.5431927354517254,-1.3058539517974157,c,li
6.16,26.95470646541964,1.4991568519151781,-1.4283882579381595,33.544435828933345,22.11494968404918,d,fl,1.5962970104684975,-1.3312480993848401,c,li
6.17,26.903614686270963,1.3582595407955704,-1.3870213776211013,33.504790575495576,22.218338130972718,d,fl,1.5608638513903474,-1.1844170670263243,c,li
6.18,26.957029870324828,1.4065158058908265,-1.529144322009216,33.40617282563199,22.171756888930492,d,fl,1.607107105949504,-1.3285530219505386,c,li
6.19,26.959990920750265,1.4514314798643937,-1.444480677957536,33.362796195001536,22.200488840344217,d,fl,1.6112533688490098,-1.28465878897292,c,li
6.2,26.934024700343564,1.4589729994258784,-1.3745756057999663,33.43923898215563,22.152475038535894,d,fl,1.556873410614039,-1.2766751946118058,c,li
6.21,26.88097398579033,1.5018015012000532,-1.420757547126974,33.313571316969735,22.193394672587495,d,fl,1.5148995587209473,-1.40765948960608,c,li
6.22,26.788515181786565,1.518882045709927,-1.487927698903529,33.225296338208,22.175288147353776,d,fl,1.566645298447317,-1.4401644461661391,c,li
6.23,26.735891574094552,1.5445063418277674,-1.5324060700546034,33.16526236941721,22.221003983980687,d,fl,1.710456604980331,-1.3664558069020398,c,li
6.24,26.77818683494569,1.512883890328203,-1.5812036654269959,33.05480093980432,22.230606736214433,d,fl,1.7471842440111198,-1.346903311744079,c,li
6.25,26.736087936349836,1.557992068678312,-1.5388000108950421,32.869722033252565,22.302205989097587,d,fl,1.6530129592026186,-1.4437791203707355,c,li
6.26,26.746983495947088,1.5785118915844076,-1.4891308469010316,32.798583995626856,22.30148763751289,d,fl,1.7222230910497434,-1.3454196474356959,c,li
6.2700000000000005,26.77675541495441,1.5540108194541231,-1.4326260435908635,32.50921441758773,22.24047872017277,d,fl,1.5916504987936873,-1.3949863642512994,c,li
6.28,26.794016416538867,1.5246327325154823,-1.522368608483599,32.441554991593414,22.190792653567133,d,fl,1.5221186027696092,-1.524882738229472,c,li
6.29,26.72232370550549,1.5628657813434321,-1.5242156576198636,32.44912277567788,22.11573722365437,d,fl,1.6648546977810652,-1.4222267411822305,c,li
6.3,26.683039585914287,1.6290290610426896,-1.5156604350750948,32.44755691029611,22.053313026486634,d,fl,1.8424897109894829,-1.3021997851283018,c,li
6.3100000000000005,26.77352894428568,1.573887044727303,-1.5395209066657376,32.41749464189439,22.04700386729143,d,fl,1.746181938757122,-1.3672260126359186,c,li
6.32,26.689154895922012,1.582209214701776,-1.4404416122282562,32.225126868741164,22.047305421321308,d,fl,1.6983966486128697,-1.3242541783171624,c,li
6.33,26.648351955076084,1.5182923092715213,-1.3442866805187157,32.21672080255704,22.030058012507936,d,fl,1.671744260263413,-1.190834729526824,c,li
6.34,26.597864818460405,1.5092455875811732,-1.4252028361303177,32.24820152249164,22.066204482147402,d,fl,1.7061999399238523,-1.2282484837876386,c,li
6.3500000000000005,26.632583041215852,1.5473099419889778,-1.4765445519616591,32.152188399832035,22.088191964426308,d,fl,1.714654674862983,-1.309199819087654,c,li
6.36,26.641508556792303,1.5522819201831155,-1.383327315749022,32.10418756974502,22.12608155694346,d,fl,1.7078662946139054,-1.2277429413182321,c,li
6.37,26.581134877392085,1.591497296655449,-1.4373331311850246,32.05579789310459,22.13350134439708,d,fl,1.6911416823831633,-1.3376887454573103,c,li
6.38,26.562919965614775,1.5239327585694693,-1.4195912601136282,31.904450142389493,22.177770793311677,d,fl,1.6303304517310468,-1.3131935669520507,c,li
6.390000000000001,26.574584446654054,1.5872163571778648,-1.440991607646847,31.86083245517341,22.14837783155889,d,fl,1.5517252428135866,-1.4764827220111252,c,li
6.4,26.58867302727938,1.5289874070808265,-1.4807882941211745,31.96069301585445,22.145929275680675,d,fl,1.5897809621184174,-1.4199947390835836,c,li
6.41,26.556847738678744,1.52388774383806,-1.4781642834462159,31.811242268017907,22.171052351035915,d,fl,1.5972975491243535,-1.4047544781599224,c,li
6.42,26.55365976385032,1.5581863250801529,-1.4556016716144076,31.880072793438142,22.124395006036412,d,fl,1.6070847738638698,-1.4067032228306906,c,li
6.43,26.399721042455923,1.5762798536897291,-1.4414237774256395,31.91012376360992,22.12154499311735,d,fl,1.6265952800291477,-1.391108351086221,c,li
6.44,26.34379956661496,1.5244875088942147,-1.4190915287823882,32.00200021677293,22.165274459029238,d,fl,1.4557114656845065,-1.4878675719920964,c,li
6.45,26.37823378841528,1.6142139316058146,-1.4906933450657411,31.881067441794507,22.14954090711983,d,fl,1.5325317349439334,-1.5723755417276224,c,li
6.46,26.46589510315809,1.4721726455544009,-1.4684720572596757,31.763120213304685,22.11829515266696,d,fl,1.4435887251002204,-1.4970559777138561,c,li
